,agent,train_block,train_nll_hybrid,val_nll_hybrid,test_nll_hybrid,train_nll_lr,val_nll_lr,test_nll_lr
121,13,1,135.02769696827932,83.53985806772833,82.16868184742454,121.19100605356604,86.43321075115618,81.94059203376278
122,14,1,35.506703959406934,36.51760375838142,5.217982088190159,17.14449399072275,87.75106014650164,82.31002269569036
123,15,1,139.0947589995331,81.00267066896234,83.33052590979703,121.21305835162946,72.47750861525945,91.01675134905794
124,16,1,138.88151596944326,83.04774833267959,83.7739745849748,120.49284651668748,83.48485533720626,86.41500053201571
125,17,1,115.17997834397454,85.87646557351488,82.39821535668464,89.48615022269621,88.28107492161905,105.87814275182568
126,18,1,135.00423039216204,88.8815461844184,84.38071015833785,115.52867633262457,86.70750690777321,81.2240666370407
127,19,1,19.43299566119989,91.57720352576366,101.95714786034712,6.931642329976733,96.05759394087012,132.63805871267124
128,20,1,76.55488494181937,83.3912106004503,157.32168460695797,59.472578098159104,71.69902063631794,126.70267459953187
129,21,1,129.56067180570307,76.4144251959299,88.33893475415114,102.04773008784363,66.19340240514767,104.006220653479
130,22,1,94.2631925196802,50.47242565861339,71.45066492590605,68.33056618652309,51.83125877865585,55.629854964332104
131,23,1,66.94041472632716,22.197855641456865,44.731696568955876,21.118446986948324,17.065201330370957,89.92017237637641
132,24,1,45.767394285929754,79.16533551182293,73.0275084163451,21.935277228645646,61.93182848689129,27.96284255079876
133,25,1,87.00707123239927,83.87078464775583,83.87078464775583,56.34068765785866,76.76892295167471,78.83219228007347
134,26,1,125.96208756882389,79.57315373778864,83.11469328000405,84.68606353771318,63.397697949471514,84.24704414136264
135,27,1,103.7379258135457,90.67171285227406,91.90763915101387,65.75587162966673,92.8553989703419,92.15389588110821
136,28,1,73.1174654744151,55.53160404217265,54.722425747879925,37.17961670269372,53.681122508109965,63.64892500717944
137,29,1,121.7910361778892,85.30664983905042,84.20549634607443,92.37107603990017,100.83875815885857,82.11395576342179
138,30,1,126.51134603755473,86.86965275197011,78.0559649403754,92.92682295723887,80.35906509087683,78.8751432034938
139,31,1,66.0163194554874,83.34114166716071,17.28529315670156,39.80564698365836,93.80754853089786,46.90794748188238
140,32,1,136.87073313672,83.75406032804185,83.97305109752753,103.42129373264532,87.9760362331906,85.523466577159
141,33,1,11.235411397583013,25.15332530992767,88.73031808485203,1.996519054317269,701.2575325945476,424.1664062598043
142,34,1,99.72067400372413,46.65407902914755,97.41503844118417,51.313925110795,38.60421771068608,81.25929434898606
