,agent,model,train_block,train_nll_hybrid,val_nll_hybrid,test_nll_hybrid,train_nll_habit,val_nll_habit,test_nll_habit,train_nll_kdh,val_nll_kdh,test_nll_kdh,train_nll_lr,val_nll_lr,test_nll_lr
211,211,kdh,0,78.39267386348791,74.70175315172202,90.83939949383745,77.10945124722211,75.32500179391661,89.74864528084696,53.92760414970756,53.927604149707555,62.3857828861351,54.95585241412108,67.85950979783274,87.90503437744147
212,212,kdh,0,96.71458413880654,91.57612503686046,80.41006437041784,93.30721341479116,84.7935837618742,81.10793517809118,68.28705919276308,64.51820318262926,69.93957188702888,54.223772193871866,84.29819952262895,75.7886503285146
213,213,kdh,0,137.77587965325677,138.39591317060294,138.39344355547604,138.6293961119931,138.6293961119931,138.6293961119931,87.2609270950442,96.76571143397143,108.91388976011244,85.20966795470474,115.23692583252534,139.08144488795395
214,214,kdh,0,122.51637866274251,115.3165186884517,115.68667066344543,116.37481230504648,114.76351399346646,111.76219431896999,95.90609719608526,87.10494983020189,85.8138935476828,77.7020169102316,114.75268906837844,118.18158208126931
215,215,kdh,0,137.5610505899025,139.89291482846264,138.60443949918675,138.0940202270748,139.19931214402973,139.0329687041738,60.76136271356652,68.36036858146407,73.33505316227544,58.752102460936335,85.01552427658977,99.95031024077076
216,216,kdh,0,135.80407368045513,134.22315263172408,131.45851666781618,135.5374652913104,134.69997433941643,132.39121896431953,95.1952030963952,90.80075059955074,85.71663247436649,83.0827353863034,115.65928295135602,109.964799921517
217,217,kdh,0,138.5869336802151,138.5105673245297,138.95094841770398,138.6293961119931,138.6293961119931,138.6293961119931,95.62882365656054,76.80964242404548,113.85893116975399,90.95595240844516,105.08766309302621,152.88166742923988
218,218,kdh,0,138.14352606338667,136.26484863483466,138.50779255002266,138.08014538721557,136.77619180861575,138.5733173425726,132.41219941706478,129.90014014002483,130.74195708357217,113.99639801403649,135.59574247509394,139.95065709085063
219,219,kdh,0,135.82116089023845,134.4048847508543,135.0723334290845,135.957804287518,135.74336376904716,135.83334106188653,58.29090957867126,52.430096191336204,57.02527148664528,46.22132099219101,59.993009700899606,86.30929185699227
220,220,kdh,0,123.51970206080767,124.74444343879279,137.2077459194981,125.34219472944754,124.02712489837319,136.48167060304758,119.09716879980988,119.09716879980988,132.85229359664038,102.88271881855408,123.25037119967448,142.59101171455978
221,221,kdh,0,130.96937831870645,137.36578400095823,143.54911697787168,131.054713551848,132.96522761490704,132.89242500516565,111.26524462644396,109.0496104159926,116.95007910876146,104.30275640254295,129.08252755690535,144.6888086422037
222,222,kdh,0,137.21527022539132,134.95053734479583,135.11968174966702,136.56897296875485,132.80077530810715,133.6624457753876,50.04021235382181,63.90307099589836,61.13049926759847,38.366149171320444,95.61175554605134,91.78606411863166
223,223,kdh,0,135.56354715833902,133.8136397922104,130.86895027928603,136.6981078598845,135.89930181061146,133.0606078708322,134.1556608507345,129.78003511516354,127.07723704138142,111.92361437929867,137.10395699418072,132.21956884953946
224,224,kdh,0,131.33332187520637,133.538182636351,137.4895873349604,129.59687435101304,130.777999605349,137.32715816438838,121.6851319889863,123.73543047802374,121.39861334285906,112.38002244759659,134.25842184318103,136.72699325082243
225,225,kdh,0,138.31685892919413,137.30423717410667,138.4806124997989,138.6293961119931,138.6293961119931,138.6293961119931,138.0485380803591,137.04516928743826,136.80163947622893,122.99852711651324,140.5138446869538,143.07480597770837
226,226,kdh,0,138.09192049044248,138.9615673378516,138.5180062500867,138.51355657652996,138.85074046670007,138.64621227548565,137.26385672904456,140.8942410934898,141.85990634192413,119.18731955215617,143.82618190556406,151.25296421565892
227,227,kdh,0,133.0477907593952,132.81061971502533,141.15466196990718,136.7475347777845,134.12644451741045,136.1923820572837,134.98698137442486,130.60976075846938,134.21752064801535,118.4182491888247,129.2670831225753,143.87564544181075
228,228,kdh,0,122.25045478278537,120.9615830047191,119.1063372147758,121.53752185245087,115.38450817165989,117.07061425539533,89.14620105705168,101.3238842541545,98.33946631857715,78.6498687045754,111.40657718950605,114.82340340728182
229,229,kdh,0,126.97145790850422,138.33124223689663,139.0843065489102,126.23166150038892,131.46579070277974,125.54953079907372,124.22141208117168,129.726701112027,118.25372664081755,105.5152620042356,141.01062280204386,122.4467168404451
230,230,kdh,0,87.73047644917193,90.83349078884874,77.71057009980915,87.33373824505739,73.62517328797028,68.3122726030497,74.10006648658089,59.33584675304082,56.19785118789167,61.79982722091691,71.34557131234118,69.51696992841153
231,231,kdh,0,134.92527757255476,150.58849438150213,143.15663397620804,137.23766209534506,131.46111810954457,137.45650411080084,136.2787946987404,131.56943914959592,135.6736590012615,118.22993312091046,131.24941433541696,135.2517462385959
232,232,kdh,0,138.25032474296884,138.57256004967473,138.57339608910567,138.6293961119931,138.6293961119931,138.6293961119931,138.30905390185393,140.39347888151997,138.95041394345577,118.69491271866968,138.65171499440987,140.10299006941642
233,233,kdh,0,118.97268282983892,112.79478266303985,122.08725773155138,120.24269719729085,110.25802691429473,120.0529855973148,99.2481181555975,95.3309416990729,118.78805836544633,90.64727822555355,110.84638187399067,121.0959255474652
234,234,kdh,0,59.55330011562187,77.4375744811518,86.72851973420863,59.51506856691333,74.39045955163198,83.44788962130511,49.567101375667704,57.85823956479319,61.554267263752756,38.53510410859664,72.79126171382234,101.9767985548138
235,235,kdh,0,77.28581447744202,62.04222781128688,72.20617947793158,74.69935410032994,59.64248375742524,67.71955935447244,59.844113681822954,46.51530763614202,50.67418933819426,48.52771467722748,56.84093806477473,63.77688520361406
236,236,kdh,0,135.4517716926142,138.4272497340432,139.63059881338447,135.95432652474324,136.97810948930288,138.7600397168358,59.84411368182481,75.67840809168213,80.42231807802837,50.141130454903916,100.2393362458425,90.73430941974057
237,237,kdh,0,107.96826550580711,122.50824760002166,124.59467958863372,107.01485101609154,115.73178663412119,117.18610910654311,68.3314613574191,101.9769076607476,86.14066287007157,58.10958242765301,101.69567655944078,105.93451113532242
238,238,kdh,0,138.42622238400781,138.62679943079777,138.7066946235049,138.6293961119931,138.6293961119931,138.6293961119931,73.00460584555692,64.97957352136635,82.84493184308391,61.94109654628705,77.10103212286123,113.11742069024656
239,239,kdh,0,115.37590465623678,120.03435201731064,125.1713507245027,115.29566033737191,121.32839562435392,124.27953896051018,111.34146727058254,119.30208737214942,122.48978829716116,93.13103081560863,126.04957589140685,145.82619904346242
240,240,kdh,0,131.41591546232388,132.3919886562139,135.901418747276,129.29503503322712,132.27758872790537,133.9263208216608,121.92545285215553,113.94596066260904,110.06885891963529,107.17864334495593,125.83361748777828,154.8369543460698
241,241,kdh,0,135.96155006107102,144.4419676252275,140.0233985576156,136.9149789748012,134.3948613210304,139.12766912320154,125.63714307056942,116.98749938689072,126.8020703954032,112.02053988695506,131.6640895110152,140.24773735764464
242,242,kdh,0,136.3912862240435,138.61794111769748,138.50294771432024,128.41073926072113,127.41694448717621,129.39135171362756,120.20950843308752,110.61345527820379,123.38160241733016,102.43278545088155,128.4573028854225,130.17033736845636
243,243,kdh,0,138.35622249216868,135.9153782980491,137.35571588684095,111.95124770836864,96.00912762776531,101.185408594946,108.9242706050264,93.97408894496974,99.70496842375367,93.67405395090677,96.0017303659926,99.9278842645133
244,244,kdh,0,136.93625969132603,150.08385857242956,143.8503542935734,138.6293961119931,138.6293961119931,138.6293961119931,130.29263225640565,131.2247944104163,130.44216017737568,123.25543569405455,139.01429141119718,138.16588556234393
245,245,kdh,0,133.28256927740688,133.4200487770321,131.8264893516276,133.53690981930527,134.55926917986784,132.8556419879755,132.2165881645555,130.93954484790584,128.70299532859005,110.65484328650804,138.163350777159,132.1333906521403
246,246,kdh,0,107.32086490601306,120.45044965668075,123.42101874690296,105.05747973192871,119.95934166016575,117.46595560477839,101.06694283071909,117.41484662755782,117.41484662755784,89.83007292579794,116.1595923035692,124.1330217435779
247,247,kdh,0,137.2162904015116,138.38959232626365,139.93060786802016,138.6293961119931,138.6293961119931,138.6293961119931,132.81278531282575,141.13449078394794,147.98744808473128,113.9459682448265,140.15192490783306,140.87998531444572
248,248,kdh,0,136.2124467086481,131.54474704972995,134.68266302874707,133.69984983915379,128.66412507603056,134.48745143566146,92.62156108035063,89.6278036458586,95.06390555791663,86.05429630986752,114.05283710254744,118.9470067396647
249,249,kdh,0,63.82493604869186,75.67825181615987,79.3316878753303,62.97914986148868,67.30565474540983,64.37487946523973,49.567101375764416,58.75730811296196,54.16220474436318,41.56105955753519,73.88766547150188,69.87861519120389
250,250,kdh,0,83.49811228118584,73.75391330125626,76.81852604040671,81.2264529681807,73.63789697147868,75.55081323617387,76.92240247247149,70.65007361893248,69.6277776965895,57.66911805407763,80.3219189550035,76.62138496180995
251,251,kdh,0,101.9913169859084,98.86208390673784,111.46172275534136,89.63086945287304,96.01556610759505,101.9100248626782,83.2737901580665,86.67942900334606,94.87387380450478,68.62887137425693,94.48889406022236,103.10794204458062
252,252,kdh,0,126.30361888701078,137.61797576475635,129.9109810344637,126.62054310855414,135.00900322264687,129.47721402553765,91.51059362143108,82.59603561040282,87.55500422840248,93.57182460285776,118.2951012838239,119.14733828241366
253,253,kdh,0,138.6293961119931,138.6293961119931,138.6293961119931,138.6293961119931,138.6293961119931,138.6293961119931,138.60939477844792,139.04943928749657,139.3694958831685,121.64179763158197,141.59794436878744,148.10773983856546
254,254,kdh,0,135.51358383552454,137.08226574136245,135.05189821477856,136.77200966805574,132.8661845119264,135.59728418181564,132.71254029367333,135.77339855142998,133.14068814545573,115.43839972588395,143.1601192667424,132.1877458465019
255,255,kdh,0,125.73278262578053,118.45513473730517,134.66133062805147,128.34692039083774,118.20519000489273,126.86071093302414,123.13715282791719,118.2496012718713,119.86347523973862,112.91746919663628,121.30102736402486,124.40669677399637
256,256,kdh,0,130.52645642506212,136.84851639381083,140.66928963247858,131.00144076727275,136.58949728137705,135.67751108445708,123.22231087215984,125.83895708731829,135.26540220551232,108.96562719017322,138.5592341966094,138.5969649831806
257,257,kdh,0,133.16327956889415,136.46350885736723,135.97200738879388,132.56494371914917,136.8100850066409,136.9607973770281,129.0933184136641,135.30990580580425,134.21423392211724,114.2963909854985,137.01234959230368,137.2536070331177
258,258,kdh,0,132.68734314051974,138.6293961119931,138.6293961119931,135.87757612026002,135.62566189197364,134.06258521882808,128.610009800746,122.94324001356878,125.77662501151543,118.60990943616119,137.5613778087034,134.62176381468146
259,259,kdh,0,121.030884036807,127.39449991912183,136.77248042895525,129.79962409988244,129.85717252629738,132.05555604945303,126.62154091568567,123.93537327558275,126.29939335366502,102.58050824605657,127.58343081028873,136.58581404422168
260,260,kdh,0,69.74413179039,56.6952832494754,54.17499571856515,58.32223023809145,52.15330936148017,48.33750626844293,42.270878780601606,53.18516928986088,51.45056754262686,31.671468527355437,52.58740383877057,51.42610863404079
261,261,kdh,0,122.52361348069175,135.44793339535403,141.89306164853338,117.83623079123188,126.04852061127099,129.33587097821783,110.33324520620498,120.11843338300554,116.79495576884986,90.33484015875021,127.29972090933559,133.14804606139097
262,262,kdh,0,128.99983510716854,140.7241579759766,142.37129127082295,129.06295714602606,126.49724770612217,133.20601205835254,117.43613783754856,123.28134590355205,128.83542938381248,109.47367939168595,127.03046193047017,130.39096843310793
263,263,kdh,0,138.59279755930237,138.63046397631416,138.63620155327348,138.1244628468906,138.18106652458616,138.54321063698683,71.319008716252,57.264360214769766,69.72050993009472,57.32828577658145,83.93800838612552,106.4001227992805
264,264,kdh,0,138.6293961119931,138.62194125996518,138.6311099667314,138.6293961119931,138.6293961119931,138.6293961119931,110.16110861159046,120.92617297138572,116.20263544620029,109.26896176820219,135.25928444095135,135.21287747244133
265,265,kdh,0,138.4117284037402,139.85686639584242,138.94213741148968,138.6293961119931,138.6293961119931,138.6293961119931,118.92042021912792,128.52704939644215,116.65911345505211,108.86497478119986,135.59826289999398,135.09375762299948
266,266,kdh,0,132.88705469304864,138.05495583564755,134.26982446384034,133.73731598687635,138.71324954869567,134.4705653251644,98.91466999565614,115.75222597401182,108.68262270913397,78.96032167145373,132.6693248886065,132.70681915471147
267,267,kdh,0,85.78819255662518,146.8154263250394,113.16865974230788,90.75325297987867,92.32501243310037,94.21890353638936,85.77797930989816,90.34906083896655,90.34906083896657,61.91899531551755,95.54535463373364,92.12424556832042
268,268,kdh,0,104.28927621458274,111.12320339869933,114.61219688127005,90.62935679459494,100.92075915905494,108.10630306820235,85.19905348229375,96.51888991535341,96.59003263020475,73.7349276560129,101.16688720815975,107.96462857048402
269,269,kdh,0,81.66730920932577,141.421122241832,81.68650382741944,83.86860612845172,103.48865045766397,70.62325546940679,78.09687864188757,104.93921109585801,67.9715366126755,59.87828510828032,113.2926330196097,74.5769646940553
270,270,kdh,0,138.35018336453402,138.6293961119931,138.6293961119931,138.6293961119931,138.6293961119931,138.6293961119931,138.2290325548501,138.8711175214176,138.389860449623,118.6362798721126,140.3768418279121,143.80091874434575
271,271,kdh,0,121.47900025581568,122.06864554560079,119.9960331399538,120.64926378718064,121.17993862434601,117.60855038895917,111.48414937106004,109.90953864931083,108.83404648063157,94.87603447924904,118.33748910490256,121.53964364724158
272,272,kdh,0,106.93527609852048,114.84679510929766,105.070987128267,105.659502576093,97.59010351358506,98.4201260191675,67.68582467349839,97.01026068491869,144.63660906511996,57.81719916075481,82.97015513096022,100.51349016830498
273,273,kdh,0,138.2313189871509,146.63487166366338,137.85053241142504,138.17545421230489,135.96783707686615,137.6833531787214,92.92597358928944,97.72996918748466,85.8500845313956,91.33505645500423,128.03469344651197,112.02556470308963
274,274,kdh,0,131.58172691598563,140.83670179657952,141.39176545901302,133.16486160355623,137.46403287646785,135.90868099804646,130.29263225640568,136.9643829104457,131.11267947779885,112.79525860609037,140.6793269218244,136.4011727728597
275,275,kdh,0,136.16169085199795,151.4573235689124,155.733648773348,127.82645691768882,137.27538341566708,137.223498349804,115.73228870625107,127.96521070459902,127.41343354976978,110.58104852306337,136.15350495155167,143.261662124323
276,276,kdh,0,136.04723231525753,141.8406056152929,140.4720162455851,137.75154413048563,136.35727688973526,138.07614790829618,121.5143654651125,115.75095242578206,122.17750177923153,111.4138041421784,133.99107112059167,133.21862117292858
277,277,kdh,0,94.38384798646244,81.87345918122676,91.19548741066949,94.4268622320981,77.00749925162333,81.56185903985784,69.70366122365908,74.20280184713404,59.80217654227344,65.31098349113748,76.00963944554377,78.98420229308043
278,278,kdh,0,124.15573585773706,131.8994232258121,133.2809681423016,125.24417981252185,107.5495162843861,123.00660471765318,107.77324052904156,94.9257474389501,117.85741333233817,99.02517943867397,109.9801045843947,120.00129382892388
279,279,kdh,0,138.6293961119931,138.6293961119931,138.6293961119931,137.6782883709355,134.23174899710227,136.8715045321026,96.96451464173236,103.10873706152525,97.14103574942972,92.3225764459452,121.11455781714295,126.17883561929148
280,280,kdh,0,112.87008225347965,134.62459305124452,111.9029287121691,112.84174999947585,116.26634946144097,111.27242210584798,111.23328586285179,113.72180909207755,106.56238583950488,93.71200342372015,113.31565399251105,106.95292329953979
281,281,kdh,0,56.028965944229796,67.02831629070897,45.87758273162867,55.974363559629296,58.72736297920101,41.465023439207386,49.30267211258311,53.69707074570649,37.33580327327537,41.04162603067708,55.80401532223152,37.569740707686805
282,282,kdh,0,116.8388119443273,134.31079047748625,128.0123609541248,120.54829005266252,122.19698243061643,114.07381098551616,106.32448530236982,112.3912808485095,102.60385940376983,95.59219013837814,124.8021291754884,120.7564070615214
283,283,kdh,0,135.47295209540434,143.00412662952053,136.16792325522243,135.51678227096215,136.65212660958645,135.93193355652573,107.61268825997767,122.63160187622495,115.68471322721604,99.58200943442961,137.67513007590924,138.29598169349438
284,284,kdh,0,126.90387676736313,118.4155008327663,135.1327852249594,126.48751003296408,121.78372597683732,126.18735862227868,115.73228870625533,114.04405666081071,120.59175111429357,102.51059413724013,123.57270707679737,120.39181969910497
285,285,kdh,0,138.6293961119931,138.60884954269562,138.64708850421442,137.90237423235735,138.79629249288854,139.0898911307596,125.62701071379526,137.19503975505023,130.9674986250443,110.8839228849865,135.23052092716162,146.17373195998962
286,286,kdh,0,66.71874485718264,55.90983252732764,99.39865511587584,66.49527464885388,54.45541114705294,69.44061165791773,62.52843086873666,52.42631908090128,67.76473711032176,47.79443270580491,50.587677747665275,71.70200402198279
287,287,kdh,0,50.88840124674609,36.02988613799965,66.8117533723806,46.29538424180606,35.986825389585775,51.04381016304728,42.548236584658966,36.6593128841341,47.665208358397436,32.221483852090884,40.63421129752682,50.523724731724954
288,288,kdh,0,138.31490374031534,137.65799141527037,137.02195175193268,138.32417570561435,136.33175416301876,135.99023599179498,90.62009327698316,105.11978453664054,100.7107343288503,77.75372331702398,128.3613638723919,129.9217063630265
289,289,kdh,0,107.47525108615626,133.72111792838058,128.15312000189687,109.57080281766812,131.16121051733802,123.15393829991478,82.06715684325954,99.58852007366934,87.71346163551979,80.28865085249615,111.32897034303868,114.75078881677433
290,290,kdh,0,124.42033704413265,139.6473116168552,137.68979659882385,121.48265347539459,127.22757229577076,121.32679850760874,119.41227421835501,125.34333319447099,118.56498007907499,96.37160327482928,129.4185203594903,122.5563220502263
291,291,kdh,0,137.7450897806389,138.63639404482143,138.64045617603347,138.6293961119931,138.6293961119931,138.6293961119931,131.2373475476806,127.51173330120793,134.64629840648533,123.9436831597799,141.1167690751419,140.36022749487384
292,292,kdh,0,106.66256506304605,147.27136491211058,150.89423240247532,108.27738904955243,119.13521798510183,109.40874672356458,68.59295002524058,70.52220410988218,68.59295002558537,58.24601002766831,101.47143358504069,95.63905831892865
293,293,kdh,0,33.61999769083693,34.52284628609509,29.933466936660007,30.144221026926342,21.47588173677225,26.118673386043326,22.696722250065086,30.56018602447467,33.31173001672767,21.433403549850773,19.044738391831476,22.79120944090324
294,294,kdh,0,58.89879389122066,89.14289938016519,94.760776865092,57.428736841706616,64.08325799803639,81.25570904360382,48.44254195685696,56.136266371993244,73.4246683458176,35.1218418758036,60.13092357875047,80.60446599168316
295,295,kdh,0,138.6293961119931,138.55601401804643,138.64830381774584,137.2629300775059,137.10629777917978,139.37991011806787,96.96451464172539,101.76098852850198,107.37546738525941,88.86519497921515,128.36609031355073,141.87007065022112
296,296,kdh,0,135.35996399126148,138.15680544270722,136.6373777770873,138.0956485331552,137.69742203136428,136.84727385989794,47.871022216095284,43.275877055444724,58.27878541094262,31.625568866322393,56.30597388140926,83.42466220615954
297,297,kdh,0,136.3004529873762,135.3384526440575,139.09995323981258,135.41219386960898,135.8168398091704,138.34794042364518,84.65918643692436,79.48580978926171,71.6834225056142,75.34519139787199,92.33722167668773,91.00672390238643
298,298,kdh,0,127.86548258150277,128.86133771609434,134.04214166023792,127.6834896228728,127.36879052987649,134.0307945708795,105.82706902745323,101.962348978157,107.09856654896788,100.00285071551278,116.24292405902382,129.07030662035612
299,299,kdh,0,137.30887320600328,135.8678969923465,140.38467063479763,136.30782856565543,136.83343463319068,139.31437983190438,102.74217841699769,104.64312608726077,103.13859936573064,94.7029882106644,130.79750595703655,138.98126568011327
300,0,hybrid,2,94.78722458055661,104.21985843298302,110.94013300663904,125.56985546266296,130.09428927420967,134.69906037236342,132.77033675349497,141.84078464185137,140.60654888786854,90.91199477209881,126.6700489571024,130.34959923762136
301,1,hybrid,2,137.06239592657664,138.72974292382887,137.7792793559701,138.02016752091282,138.46083054900794,138.7787623281495,136.6801905193397,139.82603514055285,138.53051636659052,117.26641038285314,149.3066688606696,152.00387978481655
302,2,hybrid,2,129.29201732429198,154.3505905401442,137.02028943163901,138.6293961119931,138.6293961119931,138.6293961119931,137.90765808123712,138.38997819626204,137.42533955909562,116.93153980462725,140.8174364491221,138.663848946852
303,3,hybrid,2,138.04858906900435,138.7063717802614,137.99324015042433,138.6293961119931,138.6293961119931,138.6293961119931,137.7275499254174,137.84856146795502,139.41216257281022,119.802093620086,145.4762941252847,145.92247785340714
304,4,hybrid,2,133.38759852191205,135.17825024256092,133.70893400668848,137.3967380748198,138.66452058273757,138.52129800361277,136.10946539418217,139.16058707591282,136.2695390537463,109.32566590311193,145.38960741083864,146.61215389661402
305,5,hybrid,2,126.61015684977579,127.9289428230698,126.34179280188965,135.96991493400967,137.15436667257302,137.34981149955735,135.894106726171,145.12173564524448,147.29219102643762,120.57903922345201,134.80662565723324,142.2090335044677
306,6,hybrid,2,109.11368245569155,122.73304029605484,111.53184769900152,134.88470801363027,139.58019572762413,131.96959194858874,137.94845127153707,139.06935292744717,141.51702463389756,96.45837569367079,135.72970124237577,137.81475092284967
307,7,hybrid,2,78.3237051121859,69.47293849635443,90.09323432472526,113.22889201233521,110.9552631715849,118.5589133872507,134.60229340186265,126.49295950121515,148.79362599691848,63.76799182094823,71.37472611152333,92.92620285598952
308,8,hybrid,2,101.20726923887915,82.57534251043633,101.1778583008648,116.454280321695,104.4495224670201,118.32180554931284,131.4046744890499,138.8485224539744,147.8415117605981,85.05897804471864,102.26807064288155,123.87655572096645
309,9,hybrid,2,137.10851825295353,134.50971084260948,134.88465129404523,138.6293961119931,138.6293961119931,138.6293961119931,137.64616941341598,138.7734884406406,139.6189932227854,114.9723781685498,141.84491386076286,140.4168349967207
310,10,hybrid,2,84.30040747513677,97.44887201258746,80.10717364346354,111.98734256682593,123.98974846301165,103.33248984517822,119.41227421835406,158.09253085739456,141.66260411968463,81.80393777440791,112.68517797859832,99.9154758789384
311,11,hybrid,2,134.1790219383473,133.24608545011,135.69419146161331,138.6293961119931,138.6293961119931,138.6293961119931,138.5293734314485,138.7695004018354,137.9692053220574,117.81237799546838,140.94761231104587,137.8716821803463
312,12,hybrid,2,136.13179688409778,138.08023420292443,137.5140065663188,138.6293961119931,138.6293961119931,138.6293961119931,138.60939477844647,138.88927464565126,138.5294013028746,116.8058009037033,137.37971180109315,138.89804397043076
313,13,hybrid,2,95.46882594335398,90.03592611710442,100.29779843661281,125.50313195307328,126.95336321450777,123.48066744975614,138.2890525682919,137.52636153878427,138.89107418811585,76.95657447470602,114.84795571278244,116.89539457576898
314,14,hybrid,2,127.47132729977537,124.7432170703379,122.24698186064235,137.44882999215906,137.91892469190873,135.99633103165053,138.1289457460181,140.25223467354328,138.44872643649938,106.38375788787323,135.42886291835075,139.24985157528556
315,15,hybrid,2,136.28016915662027,138.6293961119931,138.6293961119931,138.58610453223594,138.25456402546075,138.70729575065968,138.12894574601867,140.8141059933124,140.57382126803958,114.75849069153938,140.74698289041856,138.16108913637225
316,16,hybrid,2,90.229414168196,71.13738655210744,100.33500221985187,109.71123471137517,93.47081756080149,115.11162493433227,138.10855809381104,139.51324920967096,141.48317516416608,82.65242804551248,101.08706285850126,125.74877875359564
317,17,hybrid,2,109.16254409740087,115.66105532637994,112.14873114024192,123.0851374566,130.83563087842194,121.09517778995797,137.80821721720298,137.88980900262666,133.83704928898834,101.50989707899821,130.27407492274267,127.94421063954611
318,18,hybrid,2,126.94755089413151,130.7113757511457,134.6542287349734,133.17984545366397,131.7928223964232,137.98263889046115,132.30194072472426,134.17477824295787,145.62758338096373,110.21765835003711,139.47232392525007,150.18970580442294
319,19,hybrid,2,131.27442374735116,140.1265076173361,136.9877893287205,137.9750360765293,138.92339524682896,138.89547484192747,137.26385672821706,140.2462462323918,139.11784525518385,125.2588902013737,138.7463149460727,139.6399808899713
320,20,hybrid,2,133.8278731118825,127.45395982298723,135.21761723696895,137.35555903555795,137.6786688672799,137.71468957717008,134.039340625919,143.7838647307458,144.90193053646232,115.63693436575774,136.25938927640374,144.23567625039172
321,21,hybrid,2,90.7673130292024,114.98745056803048,108.3631917255414,115.57212639254547,135.93434442384324,124.66212141194171,125.83105410895735,163.33676977412196,163.17424768669238,69.46748079598785,137.85851950921096,135.9336838053401
322,22,hybrid,2,118.43316949165084,126.06030491317033,125.41329046116513,135.54294686792178,137.5982608559367,137.04026494645018,133.37097949858958,136.75297695532726,139.69997724006168,109.29633748570141,126.71810879578067,134.01057840050427
323,23,hybrid,2,71.7783884950754,102.60578017320725,106.33486959282807,84.42482807590481,109.99169002116881,112.51532733402922,131.15103655987912,134.73577559735466,134.24622507715293,52.58158192427771,123.80547324605033,135.1226842932201
324,24,hybrid,2,129.00845859112587,130.4595779895851,130.2320243960702,138.6293961119931,138.6293961119931,138.6293961119931,136.84304139058017,138.9283059315348,136.040361899763,108.55267419938743,144.29328941501922,143.06868472501162
325,25,hybrid,2,55.032187474966236,59.57441834411629,64.78988901540512,89.49416034526146,101.9963474745105,104.62919120106089,131.619432588649,152.11968128769658,149.0244858664318,41.715622545703944,81.45882397996239,85.42414180609312
326,26,hybrid,2,111.5692851274101,105.80456228858725,106.3238611825953,127.13284936581013,128.5261592452186,126.4612911480886,137.14533272877958,131.4745554326658,136.29978105254548,99.61165159746015,109.94437278721257,119.4871268701036
327,27,hybrid,2,125.9765851427618,134.0091548534167,122.40337888906396,136.4955022765982,138.6293961119931,138.6293961119931,137.94845127153695,138.7930517013433,141.28266574845537,116.37359782738045,142.3880359646347,137.02058866794772
328,28,hybrid,2,133.0050495018793,132.1509889614194,134.42074728396676,138.6293961119931,138.6293961119931,138.6293961119931,138.46935341800656,137.82901086056637,138.1491885803195,121.08261031852825,138.82388819743812,137.94639949483053
329,29,hybrid,2,118.0883485817293,120.67625282916178,115.93299532279343,138.6293961119931,138.6293961119931,138.6293961119931,138.52937343144913,138.96966614632157,138.92960610391185,112.58667380395254,135.6114345840341,132.2382480827173
330,30,hybrid,2,112.40628738156799,118.6804081466098,121.53141405080576,125.16828170583827,132.317800769369,125.48966214878855,138.26917980035205,139.71089830628299,140.0713379854208,103.566056724903,137.83956008123084,136.21636360063906
331,31,hybrid,2,136.86212025708684,128.30918791405685,134.98525359395765,136.55309207327932,135.35537630227287,137.23733544044185,136.16948540763292,142.3518182083941,139.98800360245048,108.01510546999566,145.9574029516158,142.8456726783961
332,32,hybrid,2,132.73172905363862,136.045358790941,143.10068708195394,138.24175364312052,138.6293961119931,138.6293961119931,138.12894574601796,139.61176554812357,138.89045393608,123.93117224324578,142.71889617350348,137.5062057437592
333,33,hybrid,2,124.68329747877229,131.93597080091104,138.47202253749876,129.08818890865473,135.70706793867703,140.40761797520258,126.0135742306803,135.4781498315893,150.7546684212566,106.57445899263885,135.93791678915534,151.01418959076253
334,34,hybrid,2,137.31182093691194,137.46965079906187,139.07937137760246,138.6293961119931,138.6293961119931,138.6293961119931,138.22903255484061,140.07231518341786,138.70904514634876,120.73769059811065,141.48742948998313,140.2389958796527
335,35,hybrid,2,82.350390682229,59.88196967382375,78.04647680639526,120.55977306464372,107.61460523851825,108.39542071567124,137.5873158710814,140.31440663230927,140.3157101459782,72.1915465766948,68.69629268118392,87.65745444885934
336,36,hybrid,2,127.54246676976805,118.31695811428665,120.56981517631452,138.4161625239326,135.90683985919722,137.168325423334,138.44928795617258,138.80972084296263,137.84856836829772,111.96059282354966,137.95559137160035,134.3748917176239
337,37,hybrid,2,121.14911825260997,118.37332644666432,115.88776227965195,136.17282552087391,135.64361850058341,132.61506793988457,138.10855809381178,139.5132454534891,139.51260026607582,105.47738920679836,135.00180431638333,128.33653703280243
338,38,hybrid,2,112.59622095006638,124.67599364618135,122.89487748762775,133.785977064603,138.12259746382955,133.04068408907355,137.343878075214,142.83094690235572,135.08449749767286,105.92105109221737,132.38130473316954,130.59938208435653
339,39,hybrid,2,111.23663995909794,114.75255014132671,112.30504717614122,126.69519822682261,126.34974378756752,119.56243953053178,133.92472808752566,131.76140842872962,138.61856262791736,101.85679683363958,127.14988376368782,131.25136463495392
340,40,hybrid,2,121.1780855473298,121.99672457825598,124.81641045041792,133.3466687141783,134.59388009187307,136.93642825770604,137.14533272877952,133.5669995216827,145.14755068334344,106.56070904858083,127.96292561474402,144.20942012970318
